,id,Longitude,Latitude,Centroid,geometry,numbuildings
2670,12771,108.0499999999996,13.94999999999997,108.05E_13.95N,"POLYGON ((107.9999999999996 13.999999999999972, 108.0999999999996 13.999999999999972, 108.0999999999996 13.899999999999972, 107.9999999999996 13.899999999999972, 107.9999999999996 13.999999999999972))",39
2671,12772,108.0499999999996,13.849999999999973,108.05E_13.85N,"POLYGON ((107.9999999999996 13.899999999999972, 108.0999999999996 13.899999999999972, 108.0999999999996 13.799999999999972, 107.9999999999996 13.799999999999972, 107.9999999999996 13.899999999999972))",0
2672,12773,108.0499999999996,13.749999999999973,108.05E_13.75N,"POLYGON ((107.9999999999996 13.799999999999972, 108.0999999999996 13.799999999999972, 108.0999999999996 13.699999999999973, 107.9999999999996 13.699999999999973, 107.9999999999996 13.799999999999972))",2
2673,12774,108.0499999999996,13.649999999999972,108.05E_13.65N,"POLYGON ((107.9999999999996 13.699999999999973, 108.0999999999996 13.699999999999973, 108.0999999999996 13.599999999999973, 107.9999999999996 13.599999999999973, 107.9999999999996 13.699999999999973))",0
2674,12775,108.0499999999996,13.549999999999972,108.05E_13.55N,"POLYGON ((107.9999999999996 13.599999999999973, 108.0999999999996 13.599999999999973, 108.0999999999996 13.499999999999973, 107.9999999999996 13.499999999999973, 107.9999999999996 13.599999999999973))",0
2675,12776,108.0499999999996,13.449999999999974,108.05E_13.45N,"POLYGON ((107.9999999999996 13.499999999999973, 108.0999999999996 13.499999999999973, 108.0999999999996 13.399999999999974, 107.9999999999996 13.399999999999974, 107.9999999999996 13.499999999999973))",3
2676,12777,108.0499999999996,13.349999999999977,108.05E_13.35N,"POLYGON ((107.9999999999996 13.399999999999974, 108.0999999999996 13.399999999999974, 108.0999999999996 13.299999999999974, 107.9999999999996 13.299999999999974, 107.9999999999996 13.399999999999974))",0
2677,12778,108.0499999999996,13.249999999999975,108.05E_13.25N,"POLYGON ((107.9999999999996 13.299999999999974, 108.0999999999996 13.299999999999974, 108.0999999999996 13.199999999999974, 107.9999999999996 13.199999999999974, 107.9999999999996 13.299999999999974))",1
2678,12779,108.0499999999996,13.149999999999975,108.05E_13.15N,"POLYGON ((107.9999999999996 13.199999999999974, 108.0999999999996 13.199999999999974, 108.0999999999996 13.099999999999975, 107.9999999999996 13.099999999999975, 107.9999999999996 13.199999999999974))",0
2679,12780,108.0499999999996,13.049999999999974,108.05E_13.05N,"POLYGON ((107.9999999999996 13.099999999999975, 108.0999999999996 13.099999999999975, 108.0999999999996 12.999999999999975, 107.9999999999996 12.999999999999975, 107.9999999999996 13.099999999999975))",0
2680,12781,108.0499999999996,12.949999999999976,108.05E_12.95N,"POLYGON ((107.9999999999996 12.999999999999975, 108.0999999999996 12.999999999999975, 108.0999999999996 12.899999999999975, 107.9999999999996 12.899999999999975, 107.9999999999996 12.999999999999975))",0
2681,12782,108.0499999999996,12.849999999999973,108.05E_12.85N,"POLYGON ((107.9999999999996 12.899999999999975, 108.0999999999996 12.899999999999975, 108.0999999999996 12.799999999999976, 107.9999999999996 12.799999999999976, 107.9999999999996 12.899999999999975))",0
2682,12783,108.0499999999996,12.749999999999975,108.05E_12.75N,"POLYGON ((107.9999999999996 12.799999999999976, 108.0999999999996 12.799999999999976, 108.0999999999996 12.699999999999976, 107.9999999999996 12.699999999999976, 107.9999999999996 12.799999999999976))",81
2683,12784,108.0499999999996,12.649999999999977,108.05E_12.65N,"POLYGON ((107.9999999999996 12.699999999999976, 108.0999999999996 12.699999999999976, 108.0999999999996 12.599999999999977, 107.9999999999996 12.599999999999977, 107.9999999999996 12.699999999999976))",683
2684,12785,108.0499999999996,12.549999999999978,108.05E_12.55N,"POLYGON ((107.9999999999996 12.599999999999977, 108.0999999999996 12.599999999999977, 108.0999999999996 12.499999999999977, 107.9999999999996 12.499999999999977, 107.9999999999996 12.599999999999977))",0
2685,12786,108.0499999999996,12.44999999999998,108.05E_12.45N,"POLYGON ((107.9999999999996 12.499999999999977, 108.0999999999996 12.499999999999977, 108.0999999999996 12.399999999999977, 107.9999999999996 12.399999999999977, 107.9999999999996 12.499999999999977))",0
2686,12787,108.0499999999996,12.349999999999978,108.05E_12.35N,"POLYGON ((107.9999999999996 12.399999999999977, 108.0999999999996 12.399999999999977, 108.0999999999996 12.299999999999978, 107.9999999999996 12.299999999999978, 107.9999999999996 12.399999999999977))",1
2687,12788,108.0499999999996,12.249999999999979,108.05E_12.25N,"POLYGON ((107.9999999999996 12.299999999999978, 108.0999999999996 12.299999999999978, 108.0999999999996 12.199999999999978, 107.9999999999996 12.199999999999978, 107.9999999999996 12.299999999999978))",2
2688,12789,108.0499999999996,12.149999999999979,108.05E_12.15N,"POLYGON ((107.9999999999996 12.199999999999978, 108.0999999999996 12.199999999999978, 108.0999999999996 12.099999999999978, 107.9999999999996 12.099999999999978, 107.9999999999996 12.199999999999978))",0
2689,12790,108.0499999999996,12.049999999999978,108.05E_12.05N,"POLYGON ((107.9999999999996 12.099999999999978, 108.0999999999996 12.099999999999978, 108.0999999999996 11.999999999999979, 107.9999999999996 11.999999999999979, 107.9999999999996 12.099999999999978))",0
2690,12791,108.0499999999996,11.949999999999978,108.05E_11.95N,"POLYGON ((107.9999999999996 11.999999999999979, 108.0999999999996 11.999999999999979, 108.0999999999996 11.899999999999979, 107.9999999999996 11.899999999999979, 107.9999999999996 11.999999999999979))",0
2691,12792,108.0499999999996,11.84999999999998,108.05E_11.85N,"POLYGON ((107.9999999999996 11.899999999999979, 108.0999999999996 11.899999999999979, 108.0999999999996 11.79999999999998, 107.9999999999996 11.79999999999998, 107.9999999999996 11.899999999999979))",0
2692,12793,108.0499999999996,11.74999999999998,108.05E_11.75N,"POLYGON ((107.9999999999996 11.79999999999998, 108.0999999999996 11.79999999999998, 108.0999999999996 11.69999999999998, 107.9999999999996 11.69999999999998, 107.9999999999996 11.79999999999998))",1
2693,12794,108.0499999999996,11.649999999999983,108.05E_11.65N,"POLYGON ((107.9999999999996 11.69999999999998, 108.0999999999996 11.69999999999998, 108.0999999999996 11.59999999999998, 107.9999999999996 11.59999999999998, 107.9999999999996 11.69999999999998))",0
2694,12795,108.0499999999996,11.54999999999998,108.05E_11.55N,"POLYGON ((107.9999999999996 11.59999999999998, 108.0999999999996 11.59999999999998, 108.0999999999996 11.49999999999998, 107.9999999999996 11.49999999999998, 107.9999999999996 11.59999999999998))",0
2695,12796,108.0499999999996,11.449999999999982,108.05E_11.45N,"POLYGON ((107.9999999999996 11.49999999999998, 108.0999999999996 11.49999999999998, 108.0999999999996 11.39999999999998, 107.9999999999996 11.39999999999998, 107.9999999999996 11.49999999999998))",0
2696,12797,108.0499999999996,11.349999999999984,108.05E_11.35N,"POLYGON ((107.9999999999996 11.39999999999998, 108.0999999999996 11.39999999999998, 108.0999999999996 11.299999999999981, 107.9999999999996 11.299999999999981, 107.9999999999996 11.39999999999998))",0
2697,12798,108.0499999999996,11.24999999999998,108.05E_11.25N,"POLYGON ((107.9999999999996 11.299999999999981, 108.0999999999996 11.299999999999981, 108.0999999999996 11.199999999999982, 107.9999999999996 11.199999999999982, 107.9999999999996 11.299999999999981))",0
2698,12799,108.0499999999996,11.149999999999983,108.05E_11.15N,"POLYGON ((107.9999999999996 11.199999999999982, 108.0999999999996 11.199999999999982, 108.0999999999996 11.099999999999982, 107.9999999999996 11.099999999999982, 107.9999999999996 11.199999999999982))",0
2699,12800,108.0499999999996,11.049999999999983,108.05E_11.05N,"POLYGON ((107.9999999999996 11.099999999999982, 108.0999999999996 11.099999999999982, 108.0999999999996 10.999999999999982, 107.9999999999996 10.999999999999982, 107.9999999999996 11.099999999999982))",0
2700,12801,108.0499999999996,10.949999999999983,108.05E_10.95N,"POLYGON ((107.9999999999996 10.999999999999982, 108.0999999999996 10.999999999999982, 108.0999999999996 10.899999999999983, 107.9999999999996 10.899999999999983, 107.9999999999996 10.999999999999982))",200
2701,12802,108.0499999999996,10.849999999999985,108.05E_10.85N,"POLYGON ((107.9999999999996 10.899999999999983, 108.0999999999996 10.899999999999983, 108.0999999999996 10.799999999999983, 107.9999999999996 10.799999999999983, 107.9999999999996 10.899999999999983))",145
2702,12803,108.0499999999996,10.749999999999982,108.05E_10.75N,"POLYGON ((107.9999999999996 10.799999999999983, 108.0999999999996 10.799999999999983, 108.0999999999996 10.699999999999983, 107.9999999999996 10.699999999999983, 107.9999999999996 10.799999999999983))",42
2703,12929,108.14999999999958,16.24999999999996,108.15E_16.25N,"POLYGON ((108.0999999999996 16.29999999999996, 108.19999999999959 16.29999999999996, 108.19999999999959 16.19999999999996, 108.0999999999996 16.19999999999996, 108.0999999999996 16.29999999999996))",0
2704,12930,108.14999999999958,16.149999999999963,108.15E_16.15N,"POLYGON ((108.0999999999996 16.199999999999964, 108.19999999999959 16.199999999999964, 108.19999999999959 16.099999999999962, 108.0999999999996 16.099999999999962, 108.0999999999996 16.199999999999964))",49
2705,12931,108.1499999999996,16.049999999999965,108.15E_16.05N,"POLYGON ((108.0999999999996 16.099999999999966, 108.19999999999959 16.099999999999966, 108.19999999999959 15.999999999999966, 108.0999999999996 15.999999999999966, 108.0999999999996 16.099999999999966))",20599
2706,12932,108.1499999999996,15.949999999999964,108.15E_15.95N,"POLYGON ((108.0999999999996 15.999999999999964, 108.19999999999959 15.999999999999964, 108.19999999999959 15.899999999999965, 108.0999999999996 15.899999999999965, 108.0999999999996 15.999999999999964))",16691
2707,12933,108.1499999999996,15.849999999999966,108.15E_15.85N,"POLYGON ((108.0999999999996 15.899999999999965, 108.19999999999959 15.899999999999965, 108.19999999999959 15.799999999999965, 108.0999999999996 15.799999999999965, 108.0999999999996 15.899999999999965))",1587
2708,12934,108.1499999999996,15.749999999999968,108.15E_15.75N,"POLYGON ((108.0999999999996 15.799999999999965, 108.19999999999959 15.799999999999965, 108.19999999999959 15.699999999999966, 108.0999999999996 15.699999999999966, 108.0999999999996 15.799999999999965))",48
2709,12935,108.1499999999996,15.649999999999967,108.15E_15.65N,"POLYGON ((108.0999999999996 15.699999999999966, 108.19999999999959 15.699999999999966, 108.19999999999959 15.599999999999966, 108.0999999999996 15.599999999999966, 108.0999999999996 15.699999999999966))",457
2710,12936,108.1499999999996,15.549999999999967,108.15E_15.55N,"POLYGON ((108.0999999999996 15.599999999999966, 108.19999999999959 15.599999999999966, 108.19999999999959 15.499999999999966, 108.0999999999996 15.499999999999966, 108.0999999999996 15.599999999999966))",483
2711,12937,108.1499999999996,15.449999999999966,108.15E_15.45N,"POLYGON ((108.0999999999996 15.499999999999966, 108.19999999999959 15.499999999999966, 108.19999999999959 15.399999999999967, 108.0999999999996 15.399999999999967, 108.0999999999996 15.499999999999966))",1728
2712,12938,108.1499999999996,15.349999999999968,108.15E_15.35N,"POLYGON ((108.0999999999996 15.399999999999967, 108.19999999999959 15.399999999999967, 108.19999999999959 15.299999999999967, 108.0999999999996 15.299999999999967, 108.0999999999996 15.399999999999967))",884
2713,12939,108.1499999999996,15.249999999999964,108.15E_15.25N,"POLYGON ((108.0999999999996 15.299999999999967, 108.19999999999959 15.299999999999967, 108.19999999999959 15.199999999999967, 108.0999999999996 15.199999999999967, 108.0999999999996 15.299999999999967))",208
2714,12940,108.1499999999996,15.149999999999967,108.15E_15.15N,"POLYGON ((108.0999999999996 15.199999999999967, 108.19999999999959 15.199999999999967, 108.19999999999959 15.099999999999968, 108.0999999999996 15.099999999999968, 108.0999999999996 15.199999999999967))",2499
2715,12941,108.1499999999996,15.049999999999969,108.15E_15.05N,"POLYGON ((108.0999999999996 15.099999999999968, 108.19999999999959 15.099999999999968, 108.19999999999959 14.999999999999968, 108.0999999999996 14.999999999999968, 108.0999999999996 15.099999999999968))",1328
2716,12942,108.1499999999996,14.949999999999969,108.15E_14.95N,"POLYGON ((108.0999999999996 14.999999999999968, 108.19999999999959 14.999999999999968, 108.19999999999959 14.899999999999968, 108.0999999999996 14.899999999999968, 108.0999999999996 14.999999999999968))",819
2717,12943,108.1499999999996,14.849999999999968,108.15E_14.85N,"POLYGON ((108.0999999999996 14.899999999999968, 108.19999999999959 14.899999999999968, 108.19999999999959 14.799999999999969, 108.0999999999996 14.799999999999969, 108.0999999999996 14.899999999999968))",40
2718,12944,108.1499999999996,14.749999999999968,108.15E_14.75N,"POLYGON ((108.0999999999996 14.799999999999969, 108.19999999999959 14.799999999999969, 108.19999999999959 14.699999999999969, 108.0999999999996 14.699999999999969, 108.0999999999996 14.799999999999969))",0
2719,12945,108.1499999999996,14.64999999999997,108.15E_14.65N,"POLYGON ((108.0999999999996 14.699999999999969, 108.19999999999959 14.699999999999969, 108.19999999999959 14.59999999999997, 108.0999999999996 14.59999999999997, 108.0999999999996 14.699999999999969))",51
2720,12946,108.1499999999996,14.549999999999972,108.15E_14.55N,"POLYGON ((108.0999999999996 14.59999999999997, 108.19999999999959 14.59999999999997, 108.19999999999959 14.49999999999997, 108.0999999999996 14.49999999999997, 108.0999999999996 14.59999999999997))",57
2721,12947,108.1499999999996,14.449999999999969,108.15E_14.45N,"POLYGON ((108.0999999999996 14.49999999999997, 108.19999999999959 14.49999999999997, 108.19999999999959 14.39999999999997, 108.0999999999996 14.39999999999997, 108.0999999999996 14.49999999999997))",19
2722,12948,108.1499999999996,14.349999999999971,108.15E_14.35N,"POLYGON ((108.0999999999996 14.39999999999997, 108.19999999999959 14.39999999999997, 108.19999999999959 14.29999999999997, 108.0999999999996 14.29999999999997, 108.0999999999996 14.39999999999997))",0
2723,12949,108.1499999999996,14.24999999999997,108.15E_14.25N,"POLYGON ((108.0999999999996 14.29999999999997, 108.19999999999959 14.29999999999997, 108.19999999999959 14.19999999999997, 108.0999999999996 14.19999999999997, 108.0999999999996 14.29999999999997))",1
2724,12950,108.1499999999996,14.149999999999972,108.15E_14.15N,"POLYGON ((108.0999999999996 14.19999999999997, 108.19999999999959 14.19999999999997, 108.19999999999959 14.099999999999971, 108.0999999999996 14.099999999999971, 108.0999999999996 14.19999999999997))",1
2725,12951,108.1499999999996,14.049999999999972,108.15E_14.05N,"POLYGON ((108.0999999999996 14.099999999999971, 108.19999999999959 14.099999999999971, 108.19999999999959 13.999999999999972, 108.0999999999996 13.999999999999972, 108.0999999999996 14.099999999999971))",0
2726,12952,108.1499999999996,13.94999999999997,108.15E_13.95N,"POLYGON ((108.0999999999996 13.999999999999972, 108.19999999999959 13.999999999999972, 108.19999999999959 13.899999999999972, 108.0999999999996 13.899999999999972, 108.0999999999996 13.999999999999972))",0
2727,12953,108.1499999999996,13.849999999999973,108.15E_13.85N,"POLYGON ((108.0999999999996 13.899999999999972, 108.19999999999959 13.899999999999972, 108.19999999999959 13.799999999999972, 108.0999999999996 13.799999999999972, 108.0999999999996 13.899999999999972))",4
2728,12954,108.1499999999996,13.749999999999973,108.15E_13.75N,"POLYGON ((108.0999999999996 13.799999999999972, 108.19999999999959 13.799999999999972, 108.19999999999959 13.699999999999973, 108.0999999999996 13.699999999999973, 108.0999999999996 13.799999999999972))",13
2729,12955,108.1499999999996,13.649999999999972,108.15E_13.65N,"POLYGON ((108.0999999999996 13.699999999999973, 108.19999999999959 13.699999999999973, 108.19999999999959 13.599999999999973, 108.0999999999996 13.599999999999973, 108.0999999999996 13.699999999999973))",0
2730,12956,108.1499999999996,13.549999999999972,108.15E_13.55N,"POLYGON ((108.0999999999996 13.599999999999973, 108.19999999999959 13.599999999999973, 108.19999999999959 13.499999999999973, 108.0999999999996 13.499999999999973, 108.0999999999996 13.599999999999973))",0
2731,12957,108.1499999999996,13.449999999999974,108.15E_13.45N,"POLYGON ((108.0999999999996 13.499999999999973, 108.19999999999959 13.499999999999973, 108.19999999999959 13.399999999999974, 108.0999999999996 13.399999999999974, 108.0999999999996 13.499999999999973))",0
2732,12958,108.1499999999996,13.349999999999977,108.15E_13.35N,"POLYGON ((108.0999999999996 13.399999999999974, 108.19999999999959 13.399999999999974, 108.19999999999959 13.299999999999974, 108.0999999999996 13.299999999999974, 108.0999999999996 13.399999999999974))",0
2733,12959,108.1499999999996,13.249999999999975,108.15E_13.25N,"POLYGON ((108.0999999999996 13.299999999999974, 108.19999999999959 13.299999999999974, 108.19999999999959 13.199999999999974, 108.0999999999996 13.199999999999974, 108.0999999999996 13.299999999999974))",12
2734,12960,108.1499999999996,13.149999999999975,108.15E_13.15N,"POLYGON ((108.0999999999996 13.199999999999974, 108.19999999999959 13.199999999999974, 108.19999999999959 13.099999999999975, 108.0999999999996 13.099999999999975, 108.0999999999996 13.199999999999974))",0
2735,12961,108.1499999999996,13.049999999999974,108.15E_13.05N,"POLYGON ((108.0999999999996 13.099999999999975, 108.19999999999959 13.099999999999975, 108.19999999999959 12.999999999999975, 108.0999999999996 12.999999999999975, 108.0999999999996 13.099999999999975))",2
2736,12962,108.1499999999996,12.949999999999976,108.15E_12.95N,"POLYGON ((108.0999999999996 12.999999999999975, 108.19999999999959 12.999999999999975, 108.19999999999959 12.899999999999975, 108.0999999999996 12.899999999999975, 108.0999999999996 12.999999999999975))",0
2737,12963,108.1499999999996,12.849999999999973,108.15E_12.85N,"POLYGON ((108.0999999999996 12.899999999999975, 108.19999999999959 12.899999999999975, 108.19999999999959 12.799999999999976, 108.0999999999996 12.799999999999976, 108.0999999999996 12.899999999999975))",0
2738,12964,108.1499999999996,12.749999999999975,108.15E_12.75N,"POLYGON ((108.0999999999996 12.799999999999976, 108.19999999999959 12.799999999999976, 108.19999999999959 12.699999999999976, 108.0999999999996 12.699999999999976, 108.0999999999996 12.799999999999976))",532
2739,12965,108.1499999999996,12.649999999999977,108.15E_12.65N,"POLYGON ((108.0999999999996 12.699999999999976, 108.19999999999959 12.699999999999976, 108.19999999999959 12.599999999999977, 108.0999999999996 12.599999999999977, 108.0999999999996 12.699999999999976))",15
2740,12966,108.1499999999996,12.549999999999978,108.15E_12.55N,"POLYGON ((108.0999999999996 12.599999999999977, 108.19999999999959 12.599999999999977, 108.19999999999959 12.499999999999977, 108.0999999999996 12.499999999999977, 108.0999999999996 12.599999999999977))",1
2741,12967,108.1499999999996,12.44999999999998,108.15E_12.45N,"POLYGON ((108.0999999999996 12.499999999999977, 108.19999999999959 12.499999999999977, 108.19999999999959 12.399999999999977, 108.0999999999996 12.399999999999977, 108.0999999999996 12.499999999999977))",0
2742,12968,108.1499999999996,12.349999999999978,108.15E_12.35N,"POLYGON ((108.0999999999996 12.399999999999977, 108.19999999999959 12.399999999999977, 108.19999999999959 12.299999999999978, 108.0999999999996 12.299999999999978, 108.0999999999996 12.399999999999977))",2
2743,12969,108.1499999999996,12.249999999999979,108.15E_12.25N,"POLYGON ((108.0999999999996 12.299999999999978, 108.19999999999959 12.299999999999978, 108.19999999999959 12.199999999999978, 108.0999999999996 12.199999999999978, 108.0999999999996 12.299999999999978))",0
2744,12970,108.1499999999996,12.149999999999979,108.15E_12.15N,"POLYGON ((108.0999999999996 12.199999999999978, 108.19999999999959 12.199999999999978, 108.19999999999959 12.099999999999978, 108.0999999999996 12.099999999999978, 108.0999999999996 12.199999999999978))",0
2745,12971,108.1499999999996,12.049999999999978,108.15E_12.05N,"POLYGON ((108.0999999999996 12.099999999999978, 108.19999999999959 12.099999999999978, 108.19999999999959 11.999999999999979, 108.0999999999996 11.999999999999979, 108.0999999999996 12.099999999999978))",1
2746,12972,108.1499999999996,11.949999999999978,108.15E_11.95N,"POLYGON ((108.0999999999996 11.999999999999979, 108.19999999999959 11.999999999999979, 108.19999999999959 11.899999999999979, 108.0999999999996 11.899999999999979, 108.0999999999996 11.999999999999979))",0
2747,12973,108.1499999999996,11.84999999999998,108.15E_11.85N,"POLYGON ((108.0999999999996 11.899999999999979, 108.19999999999959 11.899999999999979, 108.19999999999959 11.79999999999998, 108.0999999999996 11.79999999999998, 108.0999999999996 11.899999999999979))",0
2748,12974,108.1499999999996,11.74999999999998,108.15E_11.75N,"POLYGON ((108.0999999999996 11.79999999999998, 108.19999999999959 11.79999999999998, 108.19999999999959 11.69999999999998, 108.0999999999996 11.69999999999998, 108.0999999999996 11.79999999999998))",0
2749,12975,108.1499999999996,11.649999999999983,108.15E_11.65N,"POLYGON ((108.0999999999996 11.69999999999998, 108.19999999999959 11.69999999999998, 108.19999999999959 11.59999999999998, 108.0999999999996 11.59999999999998, 108.0999999999996 11.69999999999998))",0
2750,12976,108.1499999999996,11.54999999999998,108.15E_11.55N,"POLYGON ((108.0999999999996 11.59999999999998, 108.19999999999959 11.59999999999998, 108.19999999999959 11.49999999999998, 108.0999999999996 11.49999999999998, 108.0999999999996 11.59999999999998))",0
2751,12977,108.1499999999996,11.449999999999982,108.15E_11.45N,"POLYGON ((108.0999999999996 11.49999999999998, 108.19999999999959 11.49999999999998, 108.19999999999959 11.39999999999998, 108.0999999999996 11.39999999999998, 108.0999999999996 11.49999999999998))",0
2752,12978,108.1499999999996,11.349999999999984,108.15E_11.35N,"POLYGON ((108.0999999999996 11.39999999999998, 108.19999999999959 11.39999999999998, 108.19999999999959 11.299999999999981, 108.0999999999996 11.299999999999981, 108.0999999999996 11.39999999999998))",0
2753,12979,108.1499999999996,11.24999999999998,108.15E_11.25N,"POLYGON ((108.0999999999996 11.299999999999981, 108.19999999999959 11.299999999999981, 108.19999999999959 11.199999999999982, 108.0999999999996 11.199999999999982, 108.0999999999996 11.299999999999981))",1
2754,12980,108.1499999999996,11.149999999999983,108.15E_11.15N,"POLYGON ((108.0999999999996 11.199999999999982, 108.19999999999959 11.199999999999982, 108.19999999999959 11.099999999999982, 108.0999999999996 11.099999999999982, 108.0999999999996 11.199999999999982))",17
2755,12981,108.1499999999996,11.049999999999983,108.15E_11.05N,"POLYGON ((108.0999999999996 11.099999999999982, 108.19999999999959 11.099999999999982, 108.19999999999959 10.999999999999982, 108.0999999999996 10.999999999999982, 108.0999999999996 11.099999999999982))",41
2756,12982,108.1499999999996,10.949999999999983,108.15E_10.95N,"POLYGON ((108.0999999999996 10.999999999999982, 108.19999999999959 10.999999999999982, 108.19999999999959 10.899999999999983, 108.0999999999996 10.899999999999983, 108.0999999999996 10.999999999999982))",1777
2757,13110,108.2499999999996,16.24999999999996,108.25E_16.25N,"POLYGON ((108.19999999999959 16.29999999999996, 108.29999999999959 16.29999999999996, 108.29999999999959 16.19999999999996, 108.19999999999959 16.19999999999996, 108.19999999999959 16.29999999999996))",0
2758,13111,108.2499999999996,16.149999999999963,108.25E_16.15N,"POLYGON ((108.19999999999959 16.199999999999964, 108.29999999999959 16.199999999999964, 108.29999999999959 16.099999999999962, 108.19999999999959 16.099999999999962, 108.19999999999959 16.199999999999964))",114
2759,13112,108.24999999999959,16.049999999999965,108.25E_16.05N,"POLYGON ((108.19999999999959 16.099999999999966, 108.29999999999959 16.099999999999966, 108.29999999999959 15.999999999999966, 108.19999999999959 15.999999999999966, 108.19999999999959 16.099999999999966))",6184
2760,13113,108.24999999999959,15.949999999999964,108.25E_15.95N,"POLYGON ((108.19999999999959 15.999999999999964, 108.29999999999959 15.999999999999964, 108.29999999999959 15.899999999999965, 108.19999999999959 15.899999999999965, 108.19999999999959 15.999999999999964))",5316
2761,13114,108.24999999999959,15.849999999999966,108.25E_15.85N,"POLYGON ((108.19999999999959 15.899999999999965, 108.29999999999959 15.899999999999965, 108.29999999999959 15.799999999999965, 108.19999999999959 15.799999999999965, 108.19999999999959 15.899999999999965))",6203
2762,13115,108.24999999999959,15.749999999999968,108.25E_15.75N,"POLYGON ((108.19999999999959 15.799999999999965, 108.29999999999959 15.799999999999965, 108.29999999999959 15.699999999999966, 108.19999999999959 15.699999999999966, 108.19999999999959 15.799999999999965))",83
2763,13116,108.24999999999959,15.649999999999967,108.25E_15.65N,"POLYGON ((108.19999999999959 15.699999999999966, 108.29999999999959 15.699999999999966, 108.29999999999959 15.599999999999966, 108.19999999999959 15.599999999999966, 108.19999999999959 15.699999999999966))",103
2764,13117,108.24999999999959,15.549999999999967,108.25E_15.55N,"POLYGON ((108.19999999999959 15.599999999999966, 108.29999999999959 15.599999999999966, 108.29999999999959 15.499999999999966, 108.19999999999959 15.499999999999966, 108.19999999999959 15.599999999999966))",246
2765,13118,108.24999999999959,15.449999999999966,108.25E_15.45N,"POLYGON ((108.19999999999959 15.499999999999966, 108.29999999999959 15.499999999999966, 108.29999999999959 15.399999999999967, 108.19999999999959 15.399999999999967, 108.19999999999959 15.499999999999966))",306
2766,13119,108.24999999999959,15.349999999999968,108.25E_15.35N,"POLYGON ((108.19999999999959 15.399999999999967, 108.29999999999959 15.399999999999967, 108.29999999999959 15.299999999999967, 108.19999999999959 15.299999999999967, 108.19999999999959 15.399999999999967))",5213
2767,13120,108.24999999999959,15.249999999999964,108.25E_15.25N,"POLYGON ((108.19999999999959 15.299999999999967, 108.29999999999959 15.299999999999967, 108.29999999999959 15.199999999999967, 108.19999999999959 15.199999999999967, 108.19999999999959 15.299999999999967))",2
2768,13121,108.24999999999959,15.149999999999967,108.25E_15.15N,"POLYGON ((108.19999999999959 15.199999999999967, 108.29999999999959 15.199999999999967, 108.29999999999959 15.099999999999968, 108.19999999999959 15.099999999999968, 108.19999999999959 15.199999999999967))",681
2769,13122,108.24999999999959,15.049999999999969,108.25E_15.05N,"POLYGON ((108.19999999999959 15.099999999999968, 108.29999999999959 15.099999999999968, 108.29999999999959 14.999999999999968, 108.19999999999959 14.999999999999968, 108.19999999999959 15.099999999999968))",440
2770,13123,108.24999999999959,14.949999999999969,108.25E_14.95N,"POLYGON ((108.19999999999959 14.999999999999968, 108.29999999999959 14.999999999999968, 108.29999999999959 14.899999999999968, 108.19999999999959 14.899999999999968, 108.19999999999959 14.999999999999968))",0
2771,13124,108.24999999999959,14.849999999999968,108.25E_14.85N,"POLYGON ((108.19999999999959 14.899999999999968, 108.29999999999959 14.899999999999968, 108.29999999999959 14.799999999999969, 108.19999999999959 14.799999999999969, 108.19999999999959 14.899999999999968))",0
2772,13125,108.24999999999959,14.749999999999968,108.25E_14.75N,"POLYGON ((108.19999999999959 14.799999999999969, 108.29999999999959 14.799999999999969, 108.29999999999959 14.699999999999969, 108.19999999999959 14.699999999999969, 108.19999999999959 14.799999999999969))",0
2773,13126,108.24999999999959,14.64999999999997,108.25E_14.65N,"POLYGON ((108.19999999999959 14.699999999999969, 108.29999999999959 14.699999999999969, 108.29999999999959 14.59999999999997, 108.19999999999959 14.59999999999997, 108.19999999999959 14.699999999999969))",17
2774,13127,108.24999999999959,14.549999999999972,108.25E_14.55N,"POLYGON ((108.19999999999959 14.59999999999997, 108.29999999999959 14.59999999999997, 108.29999999999959 14.49999999999997, 108.19999999999959 14.49999999999997, 108.19999999999959 14.59999999999997))",66
2775,13128,108.24999999999959,14.449999999999969,108.25E_14.45N,"POLYGON ((108.19999999999959 14.49999999999997, 108.29999999999959 14.49999999999997, 108.29999999999959 14.39999999999997, 108.19999999999959 14.39999999999997, 108.19999999999959 14.49999999999997))",3
2776,13129,108.24999999999959,14.349999999999971,108.25E_14.35N,"POLYGON ((108.19999999999959 14.39999999999997, 108.29999999999959 14.39999999999997, 108.29999999999959 14.29999999999997, 108.19999999999959 14.29999999999997, 108.19999999999959 14.39999999999997))",0
2777,13130,108.24999999999959,14.24999999999997,108.25E_14.25N,"POLYGON ((108.19999999999959 14.29999999999997, 108.29999999999959 14.29999999999997, 108.29999999999959 14.19999999999997, 108.19999999999959 14.19999999999997, 108.19999999999959 14.29999999999997))",0
2778,13131,108.24999999999959,14.149999999999972,108.25E_14.15N,"POLYGON ((108.19999999999959 14.19999999999997, 108.29999999999959 14.19999999999997, 108.29999999999959 14.099999999999971, 108.19999999999959 14.099999999999971, 108.19999999999959 14.19999999999997))",0
