typhoon_name,grid_point_id,typhoon_year_x,wind_speed,track_distance,total_buildings_x,total_buildings_damaged,perc_dmg_grid,typhoon_year_y,rainfall_max_6h,rainfall_max_24h,Centroid,IWI,total_buildings,id,with_coast,coast_length,mean_altitude,mean_slope
ANA,3278,2021,16.162060329628677,201.19010356820817,366.0,76.0,0.0037897672969524,2021,1.7166666666666668,1.15,179.75E_-16.55N,74.7,366,3278,1,20109.901716707413,0.0,0.0
TOMAS,3279,2010,59.0536272932047,17.170538940593353,498.0,32.333333333333336,0.0021938033151973,2010,2.7416666666666667,0.7541666666666665,179.75E_-16.65N,74.7,498,3279,1,10416.169492594645,0.0,0.0
EVAN,3279,2012,30.899188313218627,127.10686743565994,498.0,80.66666666666667,0.0054732000234819,2012,0.4916666666666667,0.1708333333333333,179.75E_-16.65N,74.7,498,3279,1,10416.169492594645,0.0,0.0
WINSTON,3279,2016,59.55537614456456,42.30535249077207,498.0,3712.0,0.2518576671962604,2016,0.0499999999999999,0.0124999999999999,179.75E_-16.65N,74.7,498,3279,1,10416.169492594645,0.0,0.0
GITA,3279,2018,0.0,489.069466158224,0.0,0.0,0.0,2018,0.0166666666666666,0.0041666666666666,179.75E_-16.65N,74.7,498,3279,1,10416.169492594645,0.0,0.0
SARAI,3279,2019,0.0,377.16778320192674,498.0,1.3333333333333333,9.046611609061078e-05,2019,2.6083333333333334,1.5625,179.75E_-16.65N,74.7,498,3279,1,10416.169492594645,0.0,0.0
TINO,3279,2020,13.599418034771206,133.68947556085166,498.0,2.6666666666666665,0.0001809322321812,2020,0.9416666666666668,0.3020833333333333,179.75E_-16.65N,74.7,498,3279,1,10416.169492594645,0.0,0.0
HAROLD,3279,2020,0.0,307.71056565776587,498.0,7.0,0.0004749471094757,2020,2.1583333333333337,0.8312499999999999,179.75E_-16.65N,74.7,498,3279,1,10416.169492594645,0.0,0.0
YASA,3279,2020,41.24594618350896,38.64631590336548,498.0,2049.0,0.1390238039022461,2020,0.3083333333333333,0.1791666666666666,179.75E_-16.65N,74.7,498,3279,1,10416.169492594645,0.0,0.0
ANA,3279,2021,16.410212581875584,198.23343355531023,498.0,76.0,0.0051565686171648,2021,1.616666666666667,1.1666666666666667,179.75E_-16.65N,74.7,498,3279,1,10416.169492594645,0.0,0.0
TOMAS,3280,2010,60.54103544417144,18.38157919980707,319.0,32.333333333333336,0.0014052675854376,2010,2.6916666666666664,0.7541666666666668,179.75E_-16.75N,74.7,319,3280,1,31964.072929317907,0.0,0.0
EVAN,3280,2012,29.21080070073342,135.52908080280258,319.0,80.66666666666667,0.0035059253162464,2012,0.425,0.175,179.75E_-16.75N,74.7,319,3280,1,31964.072929317907,0.0,0.0
WINSTON,3280,2016,66.61072123505693,32.29523917555882,319.0,3712.0,0.1613305137261186,2016,0.0083333333333333,0.0020833333333333,179.75E_-16.75N,74.7,319,3280,1,31964.072929317907,0.0,0.0
GITA,3280,2018,0.0,478.1524515443886,0.0,0.0,0.0,2018,0.0333333333333333,0.0083333333333333,179.75E_-16.75N,74.7,319,3280,1,31964.072929317907,0.0,0.0
SARAI,3280,2019,0.0,366.2089814374506,319.0,1.3333333333333333,5.79491787809334e-05,2019,2.583333333333333,1.6479166666666665,179.75E_-16.75N,74.7,319,3280,1,31964.072929317907,0.0,0.0
TINO,3280,2020,13.189888215456376,141.56849058397697,319.0,2.6666666666666665,0.0001158983575618,2020,1.4166666666666667,0.4666666666666666,179.75E_-16.75N,74.7,319,3280,1,31964.072929317907,0.0,0.0
HAROLD,3280,2020,7.798469995591792,297.3655134751764,319.0,7.0,0.0003042331885999,2020,0.75,0.3145833333333333,179.75E_-16.75N,74.7,319,3280,1,31964.072929317907,0.0,0.0
YASA,3280,2020,45.13306533985132,28.10643776103704,319.0,2049.0,0.0890534004915994,2020,0.4416666666666666,0.1854166666666666,179.75E_-16.75N,74.7,319,3280,1,31964.072929317907,0.0,0.0
ANA,3280,2021,16.734917102127365,195.48386703076875,319.0,76.0,0.0033031031905132,2021,1.4166666666666667,1.0979166666666669,179.75E_-16.75N,74.7,319,3280,1,31964.072929317907,0.0,0.0
TOMAS,3304,2010,51.50363074010583,38.27364161125715,342.0,55.25,0.0404465376528678,2010,0.5166666666666667,0.1291666666666666,179.75E_-19.15N,71.4,342,3304,1,58691.68756317429,163.24922839506172,73.92512900517542
EVAN,3304,2012,11.152535889836216,285.9614630669539,0.0,0.0,0.0,2012,0.2749999999999999,0.08125,179.75E_-19.15N,71.4,342,3304,1,58691.68756317429,163.24922839506172,73.92512900517542
WINSTON,3304,2016,17.637837540910084,211.52810024162488,342.0,391.0,0.2862370356972187,2016,0.0,0.0,179.75E_-19.15N,71.4,342,3304,1,58691.68756317429,163.24922839506172,73.92512900517542
GITA,3304,2018,23.920835627274712,219.3264355315247,342.0,7.0,0.0051244482094131,2018,0.1999999999999999,0.0645833333333333,179.75E_-19.15N,71.4,342,3304,1,58691.68756317429,163.24922839506172,73.92512900517542
SARAI,3304,2019,31.70480901000095,105.3165045451362,342.0,6.5,0.004758416194455,2019,3.8083333333333336,2.075,179.75E_-19.15N,71.4,342,3304,1,58691.68756317429,163.24922839506172,73.92512900517542
TINO,3304,2020,0.0,325.5249638821635,342.0,0.0,0.0,2020,0.5083333333333333,0.1416666666666666,179.75E_-19.15N,71.4,342,3304,1,58691.68756317429,163.24922839506172,73.92512900517542
HAROLD,3304,2020,36.40589356263994,47.66476145105253,342.0,185.0,0.1354318455344896,2020,1.3083333333333331,0.68125,179.75E_-19.15N,71.4,342,3304,1,58691.68756317429,163.24922839506172,73.92512900517542
YASA,3304,2020,16.264841543777276,158.06170250684886,0.0,0.0,0.0,2020,1.2833333333333332,0.39375,179.75E_-19.15N,71.4,342,3304,1,58691.68756317429,163.24922839506172,73.92512900517542
ANA,3304,2021,19.30188063763929,143.4310474838379,342.0,0.0,0.0,2021,0.65,0.3125,179.75E_-19.15N,71.4,342,3304,1,58691.68756317429,163.24922839506172,73.92512900517542
TOMAS,3375,2010,64.41201957130808,28.313355153519662,36.0,32.333333333333336,0.0002848993302709,2010,2.3666666666666667,0.8770833333333333,179.85E_-16.15N,85.4,36,3375,1,11510.997729520288,0.0,0.0
EVAN,3375,2012,37.98203098144686,95.30561767026153,36.0,80.66666666666667,0.0007107797724285,2012,2.716666666666667,0.8854166666666666,179.85E_-16.15N,85.4,36,3375,1,11510.997729520288,0.0,0.0
WINSTON,3375,2016,35.380928058473835,94.59820144571604,36.0,15.0,0.0001321697923937,2016,0.3166666666666667,0.0895833333333333,179.85E_-16.15N,85.4,36,3375,1,11510.997729520288,0.0,0.0
GITA,3375,2018,0.0,535.4170139142315,0.0,0.0,0.0,2018,0.15,0.04375,179.85E_-16.15N,85.4,36,3375,1,11510.997729520288,0.0,0.0
SARAI,3375,2019,0.0,433.7882956225926,36.0,1.3333333333333333,1.174842599055428e-05,2019,2.5416666666666665,1.39375,179.85E_-16.15N,85.4,36,3375,1,11510.997729520288,0.0,0.0
TINO,3375,2020,16.25001430862804,84.79993453028833,36.0,2.6666666666666665,2.349685198110856e-05,2020,6.2,1.9458333333333333,179.85E_-16.15N,85.4,36,3375,1,11510.997729520288,0.0,0.0
HAROLD,3375,2020,0.0,363.4869986652418,0.0,0.0,0.0,2020,3.4666666666666663,0.9729166666666668,179.85E_-16.15N,85.4,36,3375,1,11510.997729520288,0.0,0.0
YASA,3375,2020,21.86168012080875,94.85897699242769,36.0,4021.0,0.035430315681014,2020,0.5666666666666667,0.2083333333333333,179.85E_-16.15N,85.4,36,3375,1,11510.997729520288,0.0,0.0
ANA,3375,2021,14.554664205103489,228.16525562314428,36.0,341.0,0.0030046599470842,2021,1.475,0.6333333333333333,179.85E_-16.15N,85.4,36,3375,1,11510.997729520288,0.0,0.0
TOMAS,3376,2010,64.21933532052465,27.179319483306383,385.0,32.333333333333336,0.0016960126031143,2010,2.9166666666666665,0.93125,179.85E_-16.25N,74.7,385,3376,1,63255.47442651272,0.0,0.0
EVAN,3376,2012,36.4049618616537,102.77021797713122,385.0,80.66666666666667,0.0042312891747802,2012,2.4916666666666667,0.8604166666666666,179.85E_-16.25N,74.7,385,3376,1,63255.47442651272,0.0,0.0
WINSTON,3376,2016,38.849805462688686,83.50991627803276,385.0,3712.0,0.1947092407039362,2016,0.375,0.1604166666666666,179.85E_-16.25N,74.7,385,3376,1,63255.47442651272,0.0,0.0
GITA,3376,2018,0.0,534.8006888507016,0.0,0.0,0.0,2018,0.3,0.0854166666666666,179.85E_-16.25N,74.7,385,3376,1,63255.47442651272,0.0,0.0
SARAI,3376,2019,0.0,422.8373751445743,385.0,1.3333333333333333,6.993866404595411e-05,2019,2.441666666666667,1.7270833333333335,179.85E_-16.25N,74.7,385,3376,1,63255.47442651272,0.0,0.0
TINO,3376,2020,15.878181346641073,94.34058569455144,385.0,2.6666666666666665,0.0001398773280919,2020,5.2,2.1479166666666667,179.85E_-16.25N,74.7,385,3376,1,63255.47442651272,0.0,0.0
HAROLD,3376,2020,0.0,353.1419464826526,385.0,7.0,0.0003671779862412,2020,3.091666666666667,0.9958333333333332,179.85E_-16.25N,74.7,385,3376,1,63255.47442651272,0.0,0.0
YASA,3376,2020,24.19196601648756,84.31909885009959,385.0,2049.0,0.1074782419726199,2020,0.4333333333333333,0.2125,179.85E_-16.25N,74.7,385,3376,1,63255.47442651272,0.0,0.0
ANA,3376,2021,14.833311581925589,223.36885732844027,385.0,76.0,0.0039865038506193,2021,1.7666666666666666,0.7854166666666668,179.85E_-16.25N,74.7,385,3376,1,63255.47442651272,0.0,0.0
TOMAS,3377,2010,62.82548697111995,26.203953585035357,126.0,32.333333333333336,0.0005550586701101,2010,3.141666666666667,0.9520833333333334,179.85E_-16.35N,74.7,126,3377,1,14090.53960862339,0.0,0.0
EVAN,3377,2012,34.742170127264586,110.23481828400094,126.0,80.66666666666667,0.0013847855481098,2012,1.4333333333333331,0.5666666666666667,179.85E_-16.35N,74.7,126,3377,1,14090.53960862339,0.0,0.0
WINSTON,3377,2016,42.9887028389782,72.42828671702662,126.0,3712.0,0.0637230242303791,2016,0.2583333333333333,0.1520833333333333,179.85E_-16.35N,74.7,126,3377,1,14090.53960862339,0.0,0.0
GITA,3377,2018,0.0,523.8942108716263,0.0,0.0,0.0,2018,0.0999999999999999,0.0249999999999999,179.85E_-16.35N,74.7,126,3377,1,14090.53960862339,0.0,0.0
SARAI,3377,2019,0.0,411.8949749865288,126.0,1.3333333333333333,2.288901732413044e-05,2019,3.5583333333333336,1.8895833333333332,179.85E_-16.35N,74.7,126,3377,1,14090.53960862339,0.0,0.0
TINO,3377,2020,15.4725052293203,102.21960071767646,126.0,2.6666666666666665,4.577803464826088e-05,2020,2.5583333333333336,1.11875,179.85E_-16.35N,74.7,126,3377,1,14090.53960862339,0.0,0.0
HAROLD,3377,2020,0.0,342.7968943000634,126.0,7.0,0.0001201673409516,2020,2.8166666666666664,0.9208333333333334,179.85E_-16.35N,74.7,126,3377,1,14090.53960862339,0.0,0.0
YASA,3377,2020,26.82395644129004,73.77922070777151,126.0,2049.0,0.0351746973728574,2020,0.7916666666666666,0.2854166666666666,179.85E_-16.35N,74.7,126,3377,1,14090.53960862339,0.0,0.0
ANA,3377,2021,15.088758556959338,219.0314433474141,126.0,76.0,0.0013046739874754,2021,1.625,0.8104166666666667,179.85E_-16.35N,74.7,126,3377,1,14090.53960862339,0.0,0.0
TOMAS,3378,2010,61.54033297234975,26.63217089163201,24.0,32.333333333333336,0.0001057254609733,2010,1.8083333333333336,0.5729166666666666,179.85E_-16.45N,74.7,24,3378,1,6769.604115127705,0.0,0.0
EVAN,3378,2012,33.061075002518265,117.83888058028047,24.0,80.66666666666667,0.0002637686758304,2012,1.2916666666666667,0.5083333333333333,179.85E_-16.45N,74.7,24,3378,1,6769.604115127705,0.0,0.0
WINSTON,3378,2016,47.993030566393095,61.35691906185967,24.0,3712.0,0.0121377189010245,2016,0.475,0.2312499999999999,179.85E_-16.45N,74.7,24,3378,1,6769.604115127705,0.0,0.0
GITA,3378,2018,0.0,512.9964676042352,0.0,0.0,0.0,2018,0.0333333333333333,0.0083333333333333,179.85E_-16.45N,74.7,24,3378,1,6769.604115127705,0.0,0.0
SARAI,3378,2019,0.0,400.961792717402,24.0,1.3333333333333333,4.359812823643892e-06,2019,3.0416666666666665,1.7416666666666665,179.85E_-16.45N,74.7,24,3378,1,6769.604115127705,0.0,0.0
TINO,3378,2020,15.048090426744658,110.09861574080146,24.0,2.6666666666666665,8.719625647287784e-06,2020,1.4916666666666665,0.50625,179.85E_-16.45N,74.7,24,3378,1,6769.604115127705,0.0,0.0
HAROLD,3378,2020,0.0,332.45184211747426,24.0,7.0,2.288901732413044e-05,2020,4.4,1.40625,179.85E_-16.45N,74.7,24,3378,1,6769.604115127705,0.0,0.0
YASA,3378,2020,29.740372649847604,63.23934256544344,24.0,2049.0,0.0066999423567347,2020,0.3833333333333333,0.13125,179.85E_-16.45N,74.7,24,3378,1,6769.604115127705,0.0,0.0
ANA,3378,2021,15.317133390652584,215.1807708079182,24.0,76.0,0.0002485093309477,2021,1.7,1.0291666666666666,179.85E_-16.45N,74.7,24,3378,1,6769.604115127705,0.0,0.0
TOMAS,3379,2010,62.20867808764597,27.35443388575812,470.0,32.333333333333336,0.0020704569440617,2010,2.316666666666667,0.6833333333333332,179.85E_-16.55N,74.7,470,3379,1,34490.94216937282,0.0,0.0
EVAN,3379,2012,31.40785274858095,125.94012802625517,470.0,80.66666666666667,0.0051654699016797,2012,1.0833333333333333,0.4333333333333333,179.85E_-16.55N,74.7,470,3379,1,34490.94216937282,0.0,0.0
WINSTON,3379,2016,54.07880656882636,50.30258956319633,470.0,3712.0,0.2376969951450649,2016,0.2333333333333333,0.1416666666666666,179.85E_-16.55N,74.7,470,3379,1,34490.94216937282,0.0,0.0
GITA,3379,2018,0.0,502.1080277829088,0.0,0.0,0.0,2018,0.0416666666666666,0.0166666666666666,179.85E_-16.55N,74.7,470,3379,1,34490.94216937282,0.0,0.0
SARAI,3379,2019,0.0,390.0386034986185,470.0,1.3333333333333333,8.537966779635955e-05,2019,2.6749999999999994,1.6625,179.85E_-16.55N,74.7,470,3379,1,34490.94216937282,0.0,0.0
TINO,3379,2020,14.614627618059568,117.97763076392648,470.0,2.6666666666666665,0.0001707593355927,2020,1.75,0.5729166666666666,179.85E_-16.55N,74.7,470,3379,1,34490.94216937282,0.0,0.0
HAROLD,3379,2020,0.0,322.1067899348851,470.0,7.0,0.0004482432559308,2020,3.225,1.0979166666666669,179.85E_-16.55N,74.7,470,3379,1,34490.94216937282,0.0,0.0
YASA,3379,2020,32.83491416990247,52.69946442311537,470.0,2049.0,0.1312072044860555,2020,0.3416666666666666,0.1645833333333333,179.85E_-16.55N,74.7,470,3379,1,34490.94216937282,0.0,0.0
ANA,3379,2021,15.514641623666527,211.84338383845787,470.0,76.0,0.0048666410643924,2021,1.4916666666666665,1.05,179.85E_-16.55N,74.7,470,3379,1,34490.94216937282,0.0,0.0
TOMAS,3380,2010,62.26686786704675,28.21433726773064,784.0,32.333333333333336,0.0034536983917965,2010,2.733333333333334,0.7854166666666668,179.85E_-16.65N,74.7,784,3380,1,54838.89577494841,0.0,0.0
EVAN,3380,2012,29.81145088804159,134.35244691547348,784.0,80.66666666666667,0.0086164434104615,2012,0.8333333333333334,0.3270833333333333,179.85E_-16.65N,74.7,784,3380,1,54838.89577494841,0.0,0.0
WINSTON,3380,2016,61.287157249254896,39.27968580275541,784.0,3712.0,0.3964988174334702,2016,0.1999999999999999,0.0645833333333333,179.85E_-16.65N,74.7,784,3380,1,54838.89577494841,0.0,0.0
GITA,3380,2018,0.0,491.2295100598715,0.0,0.0,0.0,2018,0.0416666666666666,0.0125,179.85E_-16.65N,74.7,784,3380,1,54838.89577494841,0.0,0.0
SARAI,3380,2019,0.0,379.1262710748916,784.0,1.3333333333333333,0.000142420552239,2019,2.5416666666666665,1.51875,179.85E_-16.65N,74.7,784,3380,1,54838.89577494841,0.0,0.0
TINO,3380,2020,14.177006921835636,125.85664578705152,784.0,2.6666666666666665,0.000284841104478,2020,1.0666666666666669,0.3958333333333333,179.85E_-16.65N,74.7,784,3380,1,54838.89577494841,0.0,0.0
HAROLD,3380,2020,0.0,311.761737752296,784.0,7.0,0.0007477078992549,2020,2.216666666666667,0.7875,179.85E_-16.65N,74.7,784,3380,1,54838.89577494841,0.0,0.0
YASA,3380,2020,35.83401368884392,42.1595862807873,784.0,2049.0,0.2188647836533352,2020,0.1999999999999999,0.1125,179.85E_-16.65N,74.7,784,3380,1,54838.89577494841,0.0,0.0
ANA,3380,2021,15.763620162165704,208.99781853203055,784.0,76.0,0.0081179714776249,2021,1.4166666666666667,1.0666666666666669,179.85E_-16.65N,74.7,784,3380,1,54838.89577494841,0.0,0.0
TOMAS,3381,2010,61.22693368646242,29.425377526944363,206.0,32.333333333333336,0.0009074768733547,2010,3.1916666666666664,0.9333333333333332,179.85E_-16.75N,74.7,206,3381,1,57512.94502261492,0.0,0.0
EVAN,3381,2012,28.288180414888476,142.77466028261614,206.0,80.66666666666667,0.0022640144675447,2012,0.5,0.2520833333333333,179.85E_-16.75N,74.7,206,3381,1,57512.94502261492,0.0,0.0
WINSTON,3381,2016,68.33445219115148,28.32492041935805,206.0,3712.0,0.1041820872337944,2016,0.1083333333333333,0.0333333333333333,179.85E_-16.75N,74.7,206,3381,1,57512.94502261492,0.0,0.0
GITA,3381,2018,0.0,480.36158853855096,0.0,0.0,0.0,2018,0.1166666666666666,0.0354166666666666,179.85E_-16.75N,74.7,206,3381,1,57512.94502261492,0.0,0.0
SARAI,3381,2019,0.0,368.22576066749,206.0,1.3333333333333333,3.742172673627675e-05,2019,2.375,1.5708333333333335,179.85E_-16.75N,74.7,206,3381,1,57512.94502261492,0.0,0.0
TINO,3381,2020,13.736969123242169,133.73566081017682,206.0,2.6666666666666665,7.48434534725535e-05,2020,1.6333333333333335,0.5625,179.85E_-16.75N,74.7,206,3381,1,57512.94502261492,0.0,0.0
HAROLD,3381,2020,7.673329849344705,301.4166855697063,206.0,7.0,0.0001964640653654,2020,0.6083333333333334,0.3083333333333333,179.85E_-16.75N,74.7,206,3381,1,57512.94502261492,0.0,0.0
YASA,3381,2020,38.23476141039697,31.619708138458847,206.0,2049.0,0.0575078385619732,2020,0.2416666666666667,0.1229166666666666,179.85E_-16.75N,74.7,206,3381,1,57512.94502261492,0.0,0.0
ANA,3381,2021,16.055289294660867,206.2482520074891,206.0,76.0,0.0021330384239677,2021,1.175,0.8770833333333333,179.85E_-16.75N,74.7,206,3381,1,57512.94502261492,0.0,0.0
TOMAS,3383,2010,60.7324247504079,31.847458045371702,329.0,32.333333333333336,0.0014493198608432,2010,1.5583333333333331,0.6,179.85E_-16.95N,74.7,329,3383,1,9763.180622418946,38.31944444444444,14.73138547559445
EVAN,3383,2012,25.48608963267069,159.61908701690075,329.0,80.66666666666667,0.0036158289311758,2012,0.65,0.2625,179.85E_-16.95N,74.7,329,3383,1,9763.180622418946,38.31944444444444,14.73138547559445
WINSTON,3383,2016,47.18526752758109,7.45252394585892,329.0,3712.0,0.1663878966015455,2016,0.0583333333333333,0.0166666666666666,179.85E_-16.95N,74.7,329,3383,1,9763.180622418946,38.31944444444444,14.73138547559445
GITA,3383,2018,0.0,458.6605462894301,0.0,0.0,0.0,2018,0.125,0.0645833333333333,179.85E_-16.95N,74.7,329,3383,1,9763.180622418946,38.31944444444444,14.73138547559445
SARAI,3383,2019,0.0,346.4646680675406,329.0,1.3333333333333333,5.9765767457451696e-05,2019,2.558333333333333,1.2729166666666667,179.85E_-16.95N,74.7,329,3383,1,9763.180622418946,38.31944444444444,14.73138547559445
TINO,3383,2020,12.850758886081849,149.49369085642684,329.0,2.6666666666666665,0.0001195315349149,2020,1.5416666666666667,0.5,179.85E_-16.95N,74.7,329,3383,1,9763.180622418946,38.31944444444444,14.73138547559445
HAROLD,3383,2020,8.594503690025268,280.7265812045281,329.0,7.0,0.0003137702791516,2020,0.3833333333333333,0.2229166666666666,179.85E_-16.95N,74.7,329,3383,1,9763.180622418946,38.31944444444444,14.73138547559445
YASA,3383,2020,41.03229075121128,10.539951853802698,329.0,2049.0,0.0918450431402388,2020,0.2416666666666666,0.1541666666666666,179.85E_-16.95N,74.7,329,3383,1,9763.180622418946,38.31944444444444,14.73138547559445
ANA,3383,2021,16.538796905867496,200.74911895840629,329.0,76.0,0.0034066487450747,2021,1.991666666666667,1.0291666666666666,179.85E_-16.95N,74.7,329,3383,1,9763.180622418946,38.31944444444444,14.73138547559445
TOMAS,3399,2010,50.285025750512816,38.710556565702575,110.0,55.25,0.013009120297706,2010,0.3666666666666667,0.1104166666666666,179.85E_-18.55N,71.4,110,3399,1,17859.528467738768,0.5856481481481481,1.9131901851649096
EVAN,3399,2012,10.686969061309036,292.175207676253,0.0,0.0,0.0,2012,0.4333333333333333,0.1729166666666667,179.85E_-18.55N,71.4,110,3399,1,17859.528467738768,0.5856481481481481,1.9131901851649096
WINSTON,3399,2016,25.090446271766783,151.72365918862704,110.0,391.0,0.0920645436453042,2016,0.2583333333333333,0.06875,179.85E_-18.55N,71.4,110,3399,1,17859.528467738768,0.5856481481481481,1.9131901851649096
GITA,3399,2018,18.62690944315212,286.5901924700353,110.0,7.0,0.0016482143363609,2018,0.3166666666666666,0.1333333333333333,179.85E_-18.55N,71.4,110,3399,1,17859.528467738768,0.5856481481481481,1.9131901851649096
SARAI,3399,2019,24.261684020202345,172.72425648302394,110.0,6.5,0.0015304847409065,2019,2.6166666666666667,1.1041666666666667,179.85E_-18.55N,71.4,110,3399,1,17859.528467738768,0.5856481481481481,1.9131901851649096
TINO,3399,2020,7.318820582126626,267.21808099366865,110.0,0.0,0.0,2020,1.9083333333333328,0.6583333333333333,179.85E_-18.55N,71.4,110,3399,1,17859.528467738768,0.5856481481481481,1.9131901851649096
HAROLD,3399,2020,21.95425255498269,114.03650288772396,110.0,185.0,0.0435599503181107,2020,4.2,1.4458333333333335,179.85E_-18.55N,71.4,110,3399,1,17859.528467738768,0.5856481481481481,1.9131901851649096
YASA,3399,2020,20.99589791939673,109.24176598470122,0.0,0.0,0.0,2020,0.1666666666666666,0.0895833333333333,179.85E_-18.55N,71.4,110,3399,1,17859.528467738768,0.5856481481481481,1.9131901851649096
ANA,3399,2021,15.7639045395036,152.5350652848081,110.0,0.0,0.0,2021,0.475,0.25,179.85E_-18.55N,71.4,110,3399,1,17859.528467738768,0.5856481481481481,1.9131901851649096
TOMAS,3400,2010,50.31450931648361,39.27977570129601,216.0,55.25,0.0255451816754954,2010,0.2333333333333333,0.06875,179.85E_-18.65N,71.4,216,3400,1,31821.492639246582,0.0,0.0
EVAN,3400,2012,10.73014012365053,300.308174194353,0.0,0.0,0.0,2012,0.2666666666666666,0.1125,179.85E_-18.65N,71.4,216,3400,1,31821.492639246582,0.0,0.0
WINSTON,3400,2016,23.52027095776457,161.95463945503712,216.0,391.0,0.1807812857035066,2016,0.0916666666666666,0.03125,179.85E_-18.65N,71.4,216,3400,1,31821.492639246582,0.0,0.0
GITA,3400,2018,19.43722064616925,275.8589056505806,216.0,7.0,0.0032364936059451,2018,0.4083333333333334,0.2229166666666666,179.85E_-18.65N,71.4,216,3400,1,31821.492639246582,0.0,0.0
SARAI,3400,2019,25.310584395129183,161.92340047753171,216.0,6.5,0.0030053154912347,2019,2.408333333333333,1.01875,179.85E_-18.65N,71.4,216,3400,1,31821.492639246582,0.0,0.0
TINO,3400,2020,7.02387506555814,275.4070810516014,216.0,0.0,0.0,2020,2.091666666666667,0.6916666666666668,179.85E_-18.65N,71.4,216,3400,1,31821.492639246582,0.0,0.0
HAROLD,3400,2020,23.28201469761224,103.61728164136323,216.0,185.0,0.0855359024428356,2020,3.275,1.3708333333333331,179.85E_-18.65N,71.4,216,3400,1,31821.492639246582,0.0,0.0
YASA,3400,2020,20.32395240379565,115.30989627664704,0.0,0.0,0.0,2020,0.1333333333333333,0.075,179.85E_-18.65N,71.4,216,3400,1,31821.492639246582,0.0,0.0
ANA,3400,2021,16.2685944978372,150.90798396660432,216.0,0.0,0.0,2021,0.3999999999999999,0.2083333333333333,179.85E_-18.65N,71.4,216,3400,1,31821.492639246582,0.0,0.0
TOMAS,3477,2010,60.481337513115456,38.2464116014222,43.0,32.333333333333336,0.0001894247842439,2010,2.7416666666666667,0.9270833333333334,179.95E_-16.25N,74.7,43,3477,1,12000.582397456652,0.0,0.0
EVAN,3477,2012,34.367339834078635,110.99893854953106,43.0,80.66666666666667,0.0004725855441962,2012,2.5083333333333333,0.84375,179.95E_-16.25N,74.7,43,3477,1,12000.582397456652,0.0,0.0
WINSTON,3477,2016,38.8601834489948,82.94726327883161,43.0,3712.0,0.0217467463643357,2016,0.1416666666666666,0.04375,179.95E_-16.25N,74.7,43,3477,1,12000.582397456652,0.0,0.0
GITA,3477,2018,0.0,529.6222859588538,0.0,0.0,0.0,2018,0.1999999999999999,0.0541666666666666,179.95E_-16.25N,74.7,43,3477,1,12000.582397456652,0.0,0.0
SARAI,3477,2019,0.0,424.8758674634863,43.0,1.3333333333333333,7.81133130902864e-06,2019,2.0416666666666665,1.26875,179.95E_-16.25N,74.7,43,3477,1,12000.582397456652,0.0,0.0
TINO,3477,2020,16.63014442669265,86.50775592075128,43.0,2.6666666666666665,1.562266261805728e-05,2020,11.891666666666667,3.5187500000000003,179.95E_-16.25N,74.7,43,3477,1,12000.582397456652,0.0,0.0
HAROLD,3477,2020,0.0,357.19311857718264,43.0,7.0,4.100948937240037e-05,2020,3.6166666666666663,1.2666666666666666,179.95E_-16.25N,74.7,43,3477,1,12000.582397456652,0.0,0.0
YASA,3477,2020,24.583708978647483,87.8323692275214,43.0,2049.0,0.0120040633891497,2020,0.3416666666666666,0.1270833333333333,179.95E_-16.25N,74.7,43,3477,1,12000.582397456652,0.0,0.0
ANA,3477,2021,14.282252246988138,233.53944447684808,43.0,76.0,0.0004452458846146,2021,1.2833333333333334,0.6145833333333334,179.95E_-16.25N,74.7,43,3477,1,12000.582397456652,0.0,0.0
TOMAS,3479,2010,58.82744628910797,37.718668813303765,99.0,32.333333333333336,0.0004361175265151,2010,2.725,0.8729166666666667,179.95E_-16.45N,74.7,99,3479,1,21919.341257256227,0.0,0.0
EVAN,3479,2012,31.53791140750178,125.92813916327049,99.0,80.66666666666667,0.0010880457878006,2012,1.125,0.4708333333333334,179.95E_-16.45N,74.7,99,3479,1,21919.341257256227,0.0,0.0
WINSTON,3479,2016,48.01233092757177,60.75456873477232,99.0,3712.0,0.0500680904667264,2016,0.125,0.0666666666666666,179.95E_-16.45N,74.7,99,3479,1,21919.341257256227,0.0,0.0
GITA,3479,2018,0.0,515.2957682727408,0.0,0.0,0.0,2018,0.0583333333333333,0.01875,179.95E_-16.45N,74.7,99,3479,1,21919.341257256227,0.0,0.0
SARAI,3479,2019,0.0,403.11092288953085,99.0,1.3333333333333333,1.7984227897531056e-05,2019,2.458333333333333,1.31875,179.95E_-16.45N,74.7,99,3479,1,21919.341257256227,0.0,0.0
TINO,3479,2020,15.684901667970292,102.2657859670013,99.0,2.6666666666666665,3.596845579506211e-05,2020,2.591666666666667,1.0208333333333333,179.95E_-16.45N,74.7,99,3479,1,21919.341257256227,0.0,0.0
HAROLD,3479,2020,0.0,336.5030142120043,99.0,7.0,9.441719646203806e-05,2020,3.075,0.9583333333333334,179.95E_-16.45N,74.7,99,3479,1,21919.341257256227,0.0,0.0
YASA,3479,2020,29.46321251046286,66.75261294286526,99.0,2049.0,0.0276372622215308,2020,0.3083333333333333,0.1083333333333333,179.95E_-16.45N,74.7,99,3479,1,21919.341257256227,0.0,0.0
